,Year,DOY,HR,Kp index,R-(Sunspot No.),Dst-index-nT,ap_index-nT,f10.7_index,TEC,Latitude,Longitude
28,2015,29,0,20,146,-11,8,166.7,21.73557785066564,0,0
29,2015,30,0,20,153,-20,9,154.6,25.613968743970677,0,0
30,2015,31,0,20,138,-19,9,149.0,25.109434690333785,0,0
31,2015,32,0,33,113,-15,20,137.6,27.63862627821725,0,0
32,2015,33,0,40,93,-34,27,139.8,28.405074281304262,0,0
33,2015,34,0,30,89,-24,16,145.1,25.569708662936527,0,0
34,2015,35,0,20,96,-19,8,150.1,27.74483889639205,0,0
35,2015,36,0,23,93,-11,12,138.0,27.789291915878835,0,0
36,2015,37,0,13,89,-12,5,139.3,29.71468261624542,0,0
37,2015,38,0,20,76,-19,9,148.9,29.09544665251785,0,0
38,2015,39,0,23,84,-22,10,148.7,29.367991510708087,0,0
39,2015,40,0,17,88,-16,7,141.9,29.541230947327804,0,0
40,2015,41,0,13,84,-15,6,137.3,30.618715029905463,0,0
41,2015,42,0,13,60,-12,5,127.7,29.64063283812464,0,0
42,2015,43,0,10,51,-9,4,124.4,28.095832529423117,0,0
43,2015,44,0,3,62,-6,2,121.8,27.81570519004438,0,0
44,2015,45,0,3,53,3,2,117.4,27.769592899864946,0,0
45,2015,46,0,17,65,-2,6,116.7,26.065714836967008,0,0
46,2015,47,0,13,41,3,5,115.3,25.883773876133514,0,0
47,2015,48,0,37,39,-30,22,115.7,28.415300019293845,0,0
48,2015,49,0,30,87,-46,18,118.2,25.174493536561837,0,0
49,2015,50,0,20,89,-26,8,116.0,24.281477908547174,0,0
50,2015,51,0,13,64,-18,5,117.0,24.339224387420415,0,0
51,2015,52,0,17,58,-14,7,113.6,26.208913756511677,0,0
52,2015,53,0,17,43,-9,6,115.0,24.276017750337644,0,0
53,2015,54,0,30,46,-20,16,114.3,24.406752845842178,0,0
54,2015,55,0,33,44,-36,25,112.1,25.19781979548524,0,0
55,2015,56,0,20,21,-20,8,108.8,24.309338221107467,0,0
56,2015,57,0,10,22,-12,4,109.1,24.212714644028555,0,0
57,2015,58,0,3,58,2,2,115.7,24.42456106502026,0,0
58,2015,59,0,23,60,-4,11,121.1,25.387748408257767,0,0
59,2015,60,0,33,65,-36,26,125.3,27.468647501447037,0,0
60,2015,61,0,37,52,-40,28,128.1,25.938626278217246,0,0
61,2015,62,0,23,42,-26,10,122.9,25.58379316997878,0,0
62,2015,63,0,20,37,-14,9,122.1,27.592378931120976,0,0
63,2015,64,0,13,26,-9,5,137.9,27.359907389542734,0,0
64,2015,65,0,23,35,-11,10,125.4,28.173355199691297,0,0
65,2015,66,0,37,17,-18,21,135.7,27.79511865714837,0,0
66,2015,67,0,23,28,-15,11,122.3,28.120547945205484,0,0
67,2015,68,0,10,23,-12,5,121.2,26.892841983407294,0,0
68,2015,69,0,10,27,-5,4,119.2,26.31229017943276,0,0
69,2015,70,0,20,44,-7,9,129.9,26.255122515917424,0,0
70,2015,71,0,17,56,-14,8,125.1,26.74354620875941,0,0
71,2015,72,0,13,76,-7,6,117.9,26.160119621840632,0,0
72,2015,73,0,13,55,-6,5,114.3,26.225332818830793,0,0
73,2015,74,0,17,53,-5,6,113.1,25.418657148369668,0,0
74,2015,75,0,23,46,9,12,116.0,24.532722361566663,0,0
75,2015,76,0,60,38,-84,108,113.2,24.512251591742235,0,0
76,2015,77,0,50,41,-117,47,113.7,23.560891375651167,0,0
77,2015,78,0,37,49,-78,26,108.3,21.443005981092032,0,0
78,2015,79,0,37,20,-64,22,111.8,21.747675091645768,0,0
79,2015,80,0,23,26,-48,12,112.7,21.850318348446848,0,0
80,2015,81,0,30,81,-46,24,121.5,22.26044761721011,0,0
81,2015,82,0,33,99,-42,19,127.2,22.755006752845844,0,0
82,2015,83,0,23,108,-33,10,132.2,24.4677213968744,0,0
83,2015,84,0,27,99,-24,13,137.0,26.740574956588848,0,0
84,2015,85,0,20,105,-21,8,135.5,26.815454370055953,0,0
85,2015,86,0,20,101,-25,8,137.2,28.99097048041675,0,0
86,2015,87,0,20,81,-20,8,145.1,27.980609685510323,0,0
87,2015,88,0,23,72,-32,11,144.0,29.269824426008103,0,0
88,2015,89,0,10,51,-25,4,133.3,26.794559135635733,0,0
89,2015,90,0,20,38,-11,9,127.8,28.031294617017174,0,0
90,2015,91,0,17,43,-3,7,123.9,29.42135828670654,0,0
91,2015,92,0,23,35,-13,12,121.2,28.984931506849314,0,0
92,2015,93,0,27,35,-18,12,119.8,28.583426586918772,0,0
93,2015,94,0,23,54,-19,11,122.4,28.26934207987652,0,0
94,2015,95,0,17,55,-11,6,122.3,27.124213775805522,0,0
95,2015,96,0,13,53,-13,5,125.8,26.748852016206833,0,0
96,2015,97,0,10,51,-8,4,111.4,26.43312753231719,0,0
97,2015,98,0,7,43,-3,3,106.3,25.677021030291336,0,0
98,2015,99,0,27,47,-4,11,111.6,24.127474435655028,0,0
99,2015,100,0,40,41,-40,33,115.5,24.66669882307544,0,0
100,2015,101,0,30,59,-63,16,123.5,22.796372757090488,0,0
101,2015,102,0,7,86,-25,3,134.6,22.188462280532512,0,0
102,2015,103,0,13,103,-13,6,142.1,24.130677213968745,0,0
103,2015,104,0,23,105,-13,13,147.7,24.00654061354428,0,0
104,2015,105,0,37,96,-38,28,155.7,27.124290951186573,0,0
105,2015,106,0,47,100,-60,42,151.3,25.3951572448389,0,0
106,2015,107,0,33,117,-56,22,150.8,27.32984757862242,0,0
107,2015,108,0,23,140,-31,10,148.9,25.61883079297704,0,0
108,2015,109,0,20,137,-30,8,153.0,27.275284584217637,0,0
109,2015,110,0,23,128,-12,10,151.0,29.816476943854912,0,0
110,2015,111,0,37,127,-28,22,155.3,29.71194289021802,0,0
111,2015,112,0,23,138,-21,10,151.8,30.563476750916458,0,0
112,2015,113,0,13,117,-15,6,142.0,29.628419834072933,0,0
113,2015,114,0,7,83,-17,3,136.0,27.976365039552384,0,0
114,2015,115,0,0,69,-6,0,127.4,26.800964692263168,0,0
115,2015,116,0,3,65,0,2,120.0,25.9581902373143,0,0
116,2015,117,0,10,47,-13,4,108.9,25.373451668917617,0,0
117,2015,118,0,13,41,-21,5,109.2,24.515917422342273,0,0
118,2015,119,0,10,30,-12,4,105.5,22.153347482153194,0,0
119,2015,120,0,10,15,-5,4,103.3,22.18985143739147,0,0
120,2015,121,0,13,19,-4,5,101.4,21.004630522863206,0,0
121,2015,122,0,17,34,-4,7,107.3,21.110515145668533,0,0
122,2015,123,0,17,44,-12,8,112.9,21.42027783137179,0,0
123,2015,124,0,17,103,-9,7,125.4,20.117364460737026,0,0
124,2015,125,0,13,104,-8,5,130.0,20.25406135442794,0,0
125,2015,126,0,33,124,-15,22,138.6,21.316033185413854,0,0
126,2015,127,0,17,145,-11,6,149.2,21.020586532896008,0,0
127,2015,128,0,13,150,-9,5,152.6,21.401157630715804,0,0
128,2015,129,0,17,139,2,7,157.5,22.739957553540425,0,0
129,2015,130,0,20,163,-15,9,163.1,24.163168049392247,0,0
130,2015,131,0,27,163,-39,14,166.2,24.053887709820568,0,0
131,2015,132,0,30,165,-33,15,166.5,22.484410573027205,0,0
132,2015,133,0,50,172,-60,46,160.3,23.245803588655217,0,0
133,2015,134,0,20,164,-31,8,148.2,23.339185799729886,0,0
134,2015,135,0,17,124,-23,6,139.5,24.044742427165737,0,0
135,2015,136,0,13,103,-16,5,134.0,23.52623962955817,0,0
136,2015,137,0,13,89,-8,4,122.3,23.598919544665254,0,0
137,2015,138,0,23,101,-5,15,117.6,22.867489870731237,0,0
138,2015,139,0,23,77,-27,13,112.9,23.917576693034924,0,0
139,2015,140,0,17,59,-21,6,108.2,19.57570904881343,0,0
140,2015,141,0,3,50,-15,2,104.3,18.90596179818638,0,0
141,2015,142,0,3,73,-8,2,101.6,18.237661585954083,0,0
142,2015,143,0,7,72,2,3,100.2,17.62683773876134,0,0
143,2015,144,0,10,78,-4,4,101.2,17.02944240787189,0,0
144,2015,145,0,3,67,1,2,99.0,16.945591356357323,0,0
145,2015,146,0,13,53,3,5,97.0,16.36716187536176,0,0
146,2015,147,0,10,14,-2,4,97.8,15.970596179818639,0,0
147,2015,148,0,17,12,-2,6,95.5,15.629886166312948,0,0
148,2015,149,0,17,33,6,6,94.8,15.307235191973762,0,0
149,2015,150,0,10,31,7,4,97.7,15.179355585568205,0,0
150,2015,151,0,10,29,2,4,97.0,15.73621454755933,0,0
151,2015,152,0,17,27,-3,6,103.2,15.756202971252172,0,0
152,2015,153,0,3,44,5,2,103.9,14.937912405942503,0,0
153,2015,154,0,7,49,6,3,111.6,15.901350569168438,0,0
154,2015,155,0,3,80,8,2,121.4,16.202662550646345,0,0
155,2015,156,0,3,90,13,2,129.7,17.272564152035503,0,0
156,2015,157,0,10,109,19,4,136.6,17.846575342465755,0,0
157,2015,158,0,17,124,18,7,141.4,18.397742620104186,0,0
158,2015,159,0,43,112,-35,36,138.2,19.303164190623193,0,0
159,2015,160,0,27,92,-27,14,140.6,17.09259116341887,0,0
160,2015,161,0,27,93,-19,11,139.5,18.826876326451863,0,0
161,2015,162,0,20,95,-18,9,144.2,18.962647115570135,0,0
162,2015,163,0,17,98,0,6,141.0,19.036947713679336,0,0
163,2015,164,0,23,97,-7,8,140.3,19.790121551225162,0,0
164,2015,165,0,30,90,-11,17,135.8,18.869940189079685,0,0
165,2015,166,0,27,54,-17,12,139.1,17.91157630715802,0,0
166,2015,167,0,23,70,-16,10,140.5,17.70561450897164,0,0
167,2015,168,0,27,80,-26,14,140.2,16.185896199112484,0,0
168,2015,169,0,17,77,-16,6,155.7,15.0865714836967,0,0
169,2015,170,0,7,68,-12,3,141.8,16.023885780436043,0,0
170,2015,171,0,3,64,-2,1,139.8,15.377117499517656,0,0
171,2015,172,0,13,61,14,7,136.0,15.067258344588078,0,0
172,2015,173,0,43,56,-17,57,255.0,15.811364074860121,0,0
173,2015,174,0,53,45,-127,72,119.9,16.108913756511672,0,0
174,2015,175,0,30,36,-64,16,113.1,11.819853366775998,0,0
175,2015,176,0,40,27,-54,32,105.2,12.715975303878064,0,0
176,2015,177,0,17,23,-48,8,104.6,12.437044182905653,0,0
177,2015,178,0,20,21,-32,8,100.5,12.461585954080649,0,0
178,2015,179,0,27,32,-38,13,100.5,13.02141616824233,0,0
179,2015,180,0,13,39,-23,4,100.4,12.38163225930928,0,0
180,2015,181,0,13,41,-12,5,104.2,12.451456685317384,0,0
181,2015,182,0,10,54,-15,4,113.3,13.975033764229211,0,0
182,2015,183,0,3,75,-15,2,117.6,14.478757476365042,0,0
183,2015,184,0,3,88,-5,2,116.1,14.849488713100522,0,0
184,2015,185,0,23,99,-2,19,120.7,15.782384719274553,0,0
185,2015,186,0,33,109,-53,22,129.0,18.081670846999806,0,0
186,2015,187,0,20,97,-40,10,137.9,15.626934207987654,0,0
187,2015,188,0,10,112,-27,4,137.1,15.610167856453792,0,0
188,2015,189,0,10,123,-20,4,133.2,17.12377001736446,0,0
189,2015,190,0,10,110,-13,4,126.0,16.682674126953504,0,0
190,2015,191,0,13,103,-5,8,133.3,17.299961412309475,0,0
191,2015,192,0,37,92,-23,23,124.3,18.617113640748602,0,0
192,2015,193,0,27,71,-24,12,119.9,15.375130233455529,0,0
193,2015,194,0,40,53,-50,33,113.8,16.091317769631488,0,0
194,2015,195,0,13,43,-29,6,108.7,14.051475979162648,0,0
195,2015,196,0,17,43,-17,6,104.4,13.758576114219563,0,0
196,2015,197,0,17,50,-24,7,102.9,14.834651746092996,0,0
197,2015,198,0,10,50,-19,4,100.6,13.29855296160525,0,0
198,2015,199,0,7,58,-13,2,99.1,12.91394945012541,0,0
199,2015,200,0,3,44,-5,2,102.6,12.592031641906232,0,0
200,2015,201,0,7,36,3,3,96.3,12.704630522863209,0,0
201,2015,202,0,20,36,1,7,94.0,12.63598302141617,0,0
202,2015,203,0,17,36,-4,6,91.9,12.231661200077177,0,0
203,2015,204,0,33,29,-47,21,92.2,11.861721010997492,0,0
204,2015,205,0,13,31,-32,5,95.2,10.712483117885395,0,0
205,2015,206,0,17,34,-29,7,96.9,11.56579201234806,0,0
206,2015,207,0,17,40,-25,6,100.1,11.688134285163034,0,0
207,2015,208,0,20,51,-19,9,103.2,11.599845649237894,0,0
208,2015,209,0,17,62,-22,7,104.2,11.483272236156667,0,0
209,2015,210,0,13,67,-10,4,103.8,12.330098398610843,0,0
210,2015,211,0,23,76,-6,12,105.1,12.998784487748408,0,0
211,2015,212,0,27,69,-20,13,103.8,13.963978390893306,0,0
212,2015,213,0,20,64,-12,9,106.0,13.971136407486014,0,0
213,2015,214,0,23,53,-16,10,104.5,14.331796256994018,0,0
214,2015,215,0,17,61,-10,6,108.7,14.149951765386842,0,0
215,2015,216,0,17,90,-7,6,109.9,14.529789697086631,0,0
216,2015,217,0,10,94,-5,5,115.5,14.238992861277252,0,0
217,2015,218,0,23,108,-9,10,125.1,14.62313332047077,0,0
218,2015,219,0,30,112,-19,18,125.5,13.380609685510322,0,0
219,2015,220,0,23,93,-23,10,124.4,13.33752652903724,0,0
220,2015,221,0,23,76,-18,10,117.6,13.239012155122516,0,0
221,2015,222,0,20,69,-19,8,109.1,13.404437584410573,0,0
222,2015,223,0,17,78,-17,7,105.6,13.117364460737026,0,0
223,2015,224,0,23,66,-16,10,101.9,12.328342658691877,0,0
224,2015,225,0,20,55,-31,10,97.3,13.179355585568205,0,0
225,2015,226,0,7,46,-12,2,95.7,11.426393980320277,0,0
226,2015,227,0,40,39,-35,35,91.7,12.223596372757092,0,0
227,2015,228,0,40,38,-61,32,87.8,11.098610843141039,0,0
228,2015,229,0,37,33,-45,22,89.2,10.83220142774455,0,0
229,2015,230,0,20,39,-30,8,90.9,10.892321049585183,0,0
230,2015,231,0,33,50,-40,18,100.6,10.736156666023538,0,0
231,2015,232,0,27,65,-23,11,105.3,10.748890603897356,0,0
232,2015,233,0,13,73,-16,5,121.4,11.365271078525952,0,0
233,2015,234,0,20,71,-20,8,119.6,12.258769052672198,0,0
234,2015,235,0,37,81,-30,26,136.1,12.694732780243102,0,0
235,2015,236,0,17,81,-24,6,130.6,12.37210109974918,0,0
236,2015,237,0,20,69,-21,8,123.9,12.04862049006367,0,0
237,2015,238,0,40,47,-45,27,128.9,12.872718502797609,0,0
238,2015,239,0,50,55,-79,52,112.5,12.658093768087982,0,0
239,2015,240,0,47,44,-76,40,111.3,12.117422342272816,0,0
240,2015,241,0,27,56,-34,13,102.1,11.205672390507429,0,0
241,2015,242,0,10,56,-21,4,93.4,11.942157051900445,0,0
242,2015,243,0,10,35,-16,4,92.7,12.243488327223616,0,0
243,2015,244,0,10,43,-7,4,90.7,12.727937487941348,0,0
244,2015,245,0,17,36,-6,7,89.8,13.46285934786803,0,0
245,2015,246,0,17,29,-9,8,88.0,14.244240787188888,0,0
246,2015,247,0,33,37,-32,20,91.5,13.716438356164383,0,0
247,2015,248,0,27,27,-20,12,86.8,12.617499517653869,0,0
248,2015,249,0,27,43,-19,13,86.9,12.874126953501834,0,0
249,2015,250,0,43,44,-36,44,85.0,12.62595022187922,0,0
250,2015,251,0,30,42,-27,24,84.7,13.811692070229597,0,0
251,2015,252,0,53,57,-80,59,83.5,12.910997491800115,0,0
252,2015,253,0,23,46,-35,12,84.6,10.979972988616632,0,0
253,2015,254,0,50,81,-48,60,94.1,11.202720432182135,0,0
254,2015,255,0,30,89,-36,16,100.4,11.309589041095892,0,0
255,2015,256,0,23,83,-31,11,100.0,11.157842948099557,0,0
256,2015,257,0,27,56,-29,14,97.7,12.279181940960834,0,0
257,2015,258,0,30,68,-29,17,102.2,11.92571869573606,0,0
258,2015,259,0,23,86,-20,11,110.6,13.407254485819024,0,0
259,2015,260,0,20,75,-23,10,107.9,13.488365811306192,0,0
260,2015,261,0,27,71,-24,11,103.8,13.549353656183678,0,0
261,2015,262,0,27,64,-20,16,106.7,13.354659463631101,0,0
262,2015,263,0,43,65,-47,44,111.3,13.410322207215897,0,0
263,2015,264,0,20,78,-25,8,104.2,13.731178853945591,0,0
264,2015,265,0,23,86,-16,10,107.8,13.288327223615669,0,0
265,2015,266,0,23,96,-18,12,111.4,13.844800308701526,0,0
266,2015,267,0,17,101,-18,7,107.4,14.115936716187537,0,0
267,2015,268,0,17,152,-10,6,120.5,15.726143160331855,0,0
268,2015,269,0,10,162,-7,4,120.8,16.45109010225738,0,0
269,2015,270,0,7,169,-5,3,128.1,15.978738182519777,0,0
270,2015,271,0,7,156,-4,3,124.5,16.959560100327998,0,0
271,2015,272,0,10,120,-11,5,129.6,17.206694964306386,0,0
272,2015,273,0,3,95,4,2,131.5,16.845321242523635,0,0
273,2015,274,0,20,89,-10,10,120.0,17.590546015820955,0,0
274,2015,275,0,27,59,-31,12,107.6,18.048176731622615,0,0
275,2015,276,0,23,50,-30,10,97.0,16.372371213582866,0,0
276,2015,277,0,30,21,-45,17,88.3,14.812946170171715,0,0
277,2015,278,0,30,18,-36,18,82.6,14.808817287285358,0,0
278,2015,279,0,33,25,-34,18,81.3,13.294385491028363,0,0
279,2015,280,0,57,32,-75,74,80.4,13.820239243681266,0,0
280,2015,281,0,50,36,-66,45,79.5,13.437352884429867,0,0
281,2015,282,0,40,26,-48,27,81.0,13.030329924754003,0,0
282,2015,283,0,23,12,-43,11,81.2,13.603762299826355,0,0
283,2015,284,0,27,31,-36,12,84.3,12.787690526721978,0,0
284,2015,285,0,33,52,-31,21,88.7,13.245649237893112,0,0
285,2015,286,0,37,62,-35,24,95.2,14.390449546594636,0,0
286,2015,287,0,37,54,-41,21,100.2,15.668666795292305,0,0
287,2015,288,0,20,51,-26,8,106.1,14.938471927455144,0,0
288,2015,289,0,17,54,-22,6,108.4,16.58317576693035,0,0
289,2015,290,0,23,74,-15,10,115.8,18.128072544858192,0,0
290,2015,291,0,33,72,-33,19,118.6,18.81543507621069,0,0
291,2015,292,0,10,91,-22,4,122.7,19.31991124831179,0,0
292,2015,293,0,20,95,-16,8,121.7,20.891510708084123,0,0
293,2015,294,0,23,88,-9,10,127.8,21.29517653868416,0,0
294,2015,295,0,13,104,-14,4,119.3,21.994404784873627,0,0
295,2015,296,0,13,90,-9,6,113.7,21.63837545822883,0,0
296,2015,297,0,20,77,-5,9,105.2,22.891047655797802,0,0
297,2015,298,0,17,67,-2,6,105.2,21.796565695543123,0,0
298,2015,299,0,3,74,-8,1,104.9,20.696584989388388,0,0
299,2015,300,0,7,67,-10,3,108.7,19.50839282268956,0,0
300,2015,301,0,3,79,-3,1,110.7,19.83926297511094,0,0
301,2015,302,0,10,91,0,4,111.4,19.6369670075246,0,0
302,2015,303,0,20,88,-11,8,119.5,21.072236156666026,0,0
303,2015,304,0,13,83,-9,6,116.7,21.059367161875365,0,0
304,2015,305,0,20,86,-24,9,122.4,20.32950028940768,0,0
305,2015,306,0,10,104,-5,4,120.1,18.913737217827514,0,0
306,2015,307,0,40,84,-18,29,122.2,18.416341886938067,0,0
307,2015,308,0,40,105,-36,30,112.0,18.268531738375458,0,0
308,2015,309,0,30,85,-31,16,108.1,16.810013505691686,0,0
309,2015,310,0,27,81,-20,14,113.2,17.245610650202586,0,0
310,2015,311,0,40,84,-60,38,112.9,19.582230368512448,0,0
311,2015,312,0,23,76,-36,14,105.7,15.054273586725834,0,0
312,2015,313,0,40,67,-44,25,105.6,19.257939417325876,0,0
313,2015,314,0,43,71,-41,37,103.3,18.28788346517461,0,0
314,2015,315,0,33,63,-30,22,102.9,17.467817866100717,0,0
315,2015,316,0,10,60,-26,4,101.4,18.188423692841983,0,0
316,2015,317,0,27,50,-18,13,100.8,18.524599652710787,0,0
317,2015,318,0,20,39,-21,8,104.1,20.21369863013699,0,0
318,2015,319,0,20,58,-10,8,103.5,19.949392243874208,0,0
319,2015,320,0,27,43,-28,12,103.2,22.752016206830024,0,0
320,2015,321,0,20,35,-13,8,104.6,20.742928805710978,0,0
321,2015,322,0,27,29,-15,15,105.1,21.077464788732396,0,0
322,2015,323,0,17,41,-20,8,105.6,22.13586725834459,0,0
323,2015,324,0,10,53,-2,4,108.4,19.866042832336486,0,0
324,2015,325,0,7,59,-5,2,119.2,21.480667567046112,0,0
325,2015,326,0,3,70,-4,2,119.9,20.3126374686475,0,0
326,2015,327,0,3,55,0,1,116.7,20.371425815164965,0,0
327,2015,328,0,0,59,2,0,110.3,20.66602353849122,0,0
328,2015,329,0,0,62,9,0,106.2,19.12112676056338,0,0
329,2015,330,0,3,64,6,1,101.2,19.38203743005981,0,0
330,2015,331,0,17,59,-5,6,96.3,19.35510322207216,0,0
331,2015,332,0,17,52,4,6,94.0,18.202045147597918,0,0
332,2015,333,0,20,54,-3,8,92.9,18.39918965849894,0,0
333,2015,334,0,30,48,-18,17,93.1,18.51842562222651,0,0
334,2015,335,0,27,32,-20,13,91.9,15.372930735095506,0,0
335,2015,336,0,20,49,-22,8,92.6,17.524638240401313,0,0
336,2015,337,0,7,36,-12,4,91.8,16.417306579201238,0,0
337,2015,338,0,10,33,-8,4,94.8,15.922496623577079,0,0
338,2015,339,0,27,49,-11,14,97.6,15.628091838703455,0,0
339,2015,340,0,37,54,-23,22,99.3,16.284854331468264,0,0
340,2015,341,0,33,60,-18,19,97.8,16.06702681844492,0,0
341,2015,342,0,23,57,-18,10,107.9,15.777464788732395,0,0
342,2015,343,0,20,77,-8,8,105.5,15.747540034728921,0,0
343,2015,344,0,37,82,-14,24,105.2,17.702141616824235,0,0
344,2015,345,0,33,81,-15,19,110.3,17.482268956202972,0,0
345,2015,346,0,23,83,-15,10,113.1,18.061508778699597,0,0
346,2015,347,0,17,81,-9,7,118.7,17.972313332047076,0,0
347,2015,348,0,30,86,-17,20,120.2,18.056916843526913,0,0
348,2015,349,0,27,65,-33,16,115.2,19.92604669110554,0,0
349,2015,350,0,10,63,-22,6,122.2,18.943546208759408,0,0
350,2015,351,0,13,56,-14,6,114.0,17.468917615280727,0,0
351,2015,352,0,10,53,-14,5,113.3,18.299054601582096,0,0
352,2015,353,0,17,50,0,10,115.2,18.113640748601195,0,0
353,2015,354,0,57,21,-73,70,112.8,19.74240787188887,0,0
354,2015,355,0,40,18,-100,38,117.8,18.81016785645379,0,0
355,2015,356,0,27,73,-42,12,125.8,14.64626664094154,0,0
356,2015,357,0,23,68,-28,9,129.5,16.742562222650978,0,0
357,2015,358,0,23,68,-18,11,128.4,17.003395716766352,0,0
358,2015,359,0,20,77,-14,7,122.3,16.838664865907777,0,0
359,2015,360,0,27,64,-13,14,113.5,16.674821531931315,0,0
360,2015,361,0,23,67,-17,9,106.7,17.592089523442024,0,0
361,2015,362,0,13,70,-9,4,108.4,15.403588655218986,0,0
362,2015,363,0,17,58,-9,6,101.9,15.516978583831758,0,0
363,2015,364,0,7,35,-7,2,98.1,16.775516110360794,0,0
364,2015,365,0,43,22,-30,35,93.0,15.542060582674127,0,0
